_id,location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_date
219,4144,AVA RD AT BATHURST ST (PX 505),-79.4243409979221,43.69794500396786,2,13458543,505,2015-04-01
220,4145,BATHURST ST AT EGLINTON AVE (PX 100),-79.42556100259776,43.700992001276816,2,13458084,100,2024-08-07
221,4146,BATHURST ST AT CARIBOU RD & DELL PARK AVE,-79.4294135601672,43.7176295352713,2,13455397,2133,2023-02-14
222,4147,BATHURST ST AT LAWRENCE AVE (PX 423),-79.42981600281595,43.719258001808456,2,13455135,423,2024-06-18
223,4148,# 4600 BATHURST ST AT YMHA 335M S OF ELLERSLIE (PX 673),-79.44017100604175,43.762444003050426,1,30007983,673,2022-05-19
224,4149,BATHURST ST AT COCKSFIELD AVE,-79.4387911446041,43.7567907601564,2,13449410,,2022-05-19
225,4150,BATHURST ST AT FINCH AVE W (PX 675),-79.44300799798621,43.77385899667598,2,13446970,675,2023-11-18
226,4151,EGLINTON AVE E AT MARKHAM RD (PX 463),-79.21891300096995,43.74318200189265,2,13450997,463,2024-06-19
227,4152,NINTH LINE AT STEELES AVE E,-79.2258715338961,43.8425295573358,2,14228258,1979,2022-12-10
228,4153,LAWRENCE AVE E AT MARKHAM RD,-79.2253243455431,43.7598226553724,2,13448547,420,2024-03-26
229,4154,MARKHAM RD AT PROGRESS AVE & PROGRESS CRT (PX 878),-79.2338900025899,43.78174599804576,2,13445553,878,2023-11-30
230,4155,MARKHAM RD AT SHEPPARD AVE E,-79.2387529832705,43.7938698170777,2,13444062,701,2024-06-13
231,4156,FINCH AVE E AT MARKHAM RD,-79.2430763847675,43.8129710915311,2,13442251,1257,2022-04-19
232,4157,MARKHAM RD AT NASHDENE RD (PX 1620),-79.24618699728575,43.82023800089924,2,13441912,1620,2012-02-22
233,4158,MARKHAM RD AT STEELES AVE E,-79.2511919095923,43.8366139080114,2,13441620,1583,2022-12-10
234,4159,KING ST W AT PORTLAND ST,-79.4000613594441,43.6444432737387,2,13467654,1225,2022-11-16
235,4160,AUGUSTA AVE AT QUEEN ST W,-79.3996582098805,43.6480722268127,2,13467096,552,2022-11-16
236,4161,LAKE SHORE BLVD W AT LOWER SPADINA AVE (PX 215),-79.39224159278358,43.63849331847393,2,13468377,215,2012-10-06
237,4162,FRONT ST AT SPADINA AVE (PX 272),-79.39392800303204,43.64273800030567,2,13467856,272,2022-02-26
238,4163,ADELAIDE ST AT SPADINA AVE (PX 274),-79.39556999929943,43.64673999973274,2,13467308,274,2024-06-20
239,4164,CAMDEN ST AT SPADINA AVE,-79.3957911674816,43.6473839972473,2,13467197,,1998-03-04
240,4165,RICHMOND ST AT SPADINA AVE (PX 275),-79.3959690008641,43.64780699833986,2,13467124,275,2024-05-29
241,4166,SPADINA AVE AT SULLIVAN ST (PX 1335),-79.39723900213738,43.65090199623583,2,13466618,1335,2012-08-28
242,4167,DUNDAS ST W AT SPADINA AVE,-79.3980443881154,43.6529319025589,2,13466288,277,2022-07-02
243,4168,SPADINA AVE AT ST ANDREWS ST (PX 1146),-79.39864400271871,43.65440299621071,2,13466069,1146,2023-05-10
244,4169,NASSAU ST AT SPADINA AVE (PX 278),-79.39923100232264,43.65585099575408,2,13465836,278,2023-05-10
245,4170,COLLEGE ST AT SPADINA AVE (PX 279),-79.40004800215004,43.65794800150128,2,13465489,279,2022-07-02
246,4171,RUSSELL ST AT SPADINA CRES (EAST LEG),-79.3999201234389,43.6598020141212,2,13465201,2117,2006-05-11
247,4172,SPADINA AVE AT WILLCOCKS ST (PX 1761),-79.4014100005626,43.6613019966444,2,13464960,1761,2010-01-11
248,4173,HARBORD ST AT SPADINA AVE (PX 280),-79.40210900343466,43.663051999186,2,13464674,280,2022-07-02
249,4174,SPADINA AVE AT SUSSEX AVE (PX 1760),-79.40273999840522,43.66465600038371,2,13464417,1760,2011-11-15
250,4175,BLOOR ST W AT SPADINA AVE & SPADINA RD,-79.4038316245015,43.6666676425084,2,13464094,281,2022-07-02
251,4176,LOWER SPADINA AVE AT QUEENS QUAY (PX 2410),-79.39188899984198,43.637653003791954,2,13468466,2410,2019-07-29
252,4177,KING ST W AT SPADINA AVE,-79.3950289341112,43.6454591946946,2,13467505,273,2022-07-02
253,4178,DAVENPORT RD AT SPADINA RD,-79.4080947248875,43.6774257723384,2,13462293,1023,2024-06-19
254,4179,QUEEN ST W AT SPADINA AVE,-79.3963707967362,43.6487421999307,2,13466982,276,2022-07-02
255,4180,DUPONT ST AT SPADINA RD (PX 840),-79.40712199552273,43.67485699954096,2,13462730,840,2023-11-25
256,4181,EMMETT AVE AT YORK HUMBER HS,-79.5045478800155,43.6879217899952,2,13460606,,1998-10-19
257,4182,HARBORD ST AT HURON ST (PX 1145),-79.40008700290417,43.6634980034511,2,13464619,1145,2009-12-01
258,4184,BLUE JAYS WAY AT WELLINGTON ST (PX 1682),-79.39179399627385,43.64474799573994,2,13467601,1682,2024-07-17
259,4185,BLUE JAYS WAY AT FRONT ST W (PX 1580),-79.39128500506801,43.64342099885818,2,13467763,1580,2022-02-26
260,4186,TAPSCOTT RD AT WASHBURN WAY & MALVERN TOWN CENTRE (PX 1708),-79.22422899882766,43.80449299610687,2,13442903,1708,2022-02-22
261,4187,JOHN ST AT KING ST W,-79.3897257263785,43.6465977717221,2,13467321,1320,2017-05-17
262,4188,KING ST W AT SIMCOE ST,-79.3860873248522,43.6473821746193,2,13467173,199,2017-05-17
263,4189,AVENUE RD AT BLOOR ST W & QUEENS PARK,-79.3941414134356,43.6687202679382,2,13463747,86,2022-10-12
264,4190,AVENUE RD AT ROXBOROUGH ST W,-79.3973805905,43.6766812754013,2,13462384,,2022-10-12
265,4191,AVENUE RD AT MACPHERSON AVE (NORTH INTERSECTION),-79.3979969613295,43.6781641370938,2,13462111,,2024-02-28
266,4192,AVENUE RD AT ST CLAIR AVE W (PX 112),-79.40149499494869,43.68664000311383,2,13460576,112,2022-02-17
267,4193,AVENUE RD AT HEATH ST W (PX 603),-79.4023379941579,43.68872099929194,2,13460197,603,2016-04-13
268,4194,AVENUE RD AT LYTTON BLVD (PX 1769),-79.41188600381163,43.71397499977284,2,13455941,1769,2022-04-05
269,4196,AVENUE RD AT WILSON AVE,-79.4216471184144,43.7398717258062,2,13452017,123,2022-04-23
270,4197,QUEENS PARK CRES AT QUEENS PARK RD (PX 227),-79.39297831660298,43.66596825132837,1,6341291,227,2019-01-26
271,4198,ADELAIDE ST AT UNIVERSITY AVE (PX 78),-79.3855560013834,43.648869002318044,2,13466931,78,2024-06-20
272,4199,ARMOURY ST AT UNIVERSITY AVE (PX 166),-79.38758199730835,43.653106998410955,2,13466234,166,2016-11-10
273,4200,DUNDAS ST W AT UNIVERSITY AVE (PX 81),-79.38831400215183,43.654789997134145,2,13465980,81,2022-03-05
274,4201,GERRARD ST AT UNIVERSITY AVE (PX 1608),-79.38948899388494,43.65752899910055,2,13465527,1608,2019-01-26
275,4202,FRONT ST W AT UNIVERSITY AVE & YORK ST (PX 75),-79.38247099454976,43.64529199702343,2,13467506,75,2022-02-26
276,4203,BEECROFT RD AT ELMHURST AVE (PX 1783),-79.41381899822512,43.76263400036904,2,13448543,1783,2013-05-02
277,4204,BREMNER BLVD AT YORK ST (PX 1755),-79.3814749973358,43.64291199654058,2,13975054,1755,2021-12-15
278,4205,KING ST W AT YORK ST,-79.3835785805373,43.6479243827834,2,13467083,72,2024-05-29
279,4206,ELIZABETH ST AT GERRARD ST (PX 1358),-79.38641500518334,43.658173002989344,2,13465422,1358,2017-01-18
280,4207,BAY ST AT HARBOUR SQ & QUEENS QUAY (PX 2416),-79.37684099854751,43.64115200122084,2,13468022,2416,2024-06-05
281,4208,BAY ST AT FRONT ST W (PX 59),-79.37913399618985,43.645986996674765,2,13467389,59,2022-02-26
282,4209,BAY ST AT KING ST W,-79.3802636697669,43.6486472337775,2,13466960,61,2023-06-29
283,4210,BAY ST AT ELM ST (PX 913),-79.38441499711932,43.65730700377594,2,13465545,913,2019-02-02
284,4211,BAY ST AT GROSVENOR ST (PX 193),-79.3863830008235,43.66246899798155,2,13464728,193,2018-12-18
285,4212,BAY ST AT YORKVILLE AVE (PX 895),-79.39019899767406,43.671355999918724,2,13463253,895,2019-02-02
286,4213,LAWRENCE AVE E AT PHARMACY AVE,-79.304645568348,43.7432425165843,2,13451212,408,2018-02-06
287,4214,BIRCHMOUNT RD AT LAWRENCE AVE E,-79.2848367471145,43.7475186936741,2,13450484,410,2024-05-30
288,4215,LAWRENCE AVE E AT CEDARBRAE MALL W TCS 245M E OF GREENBRAE,-79.2291988688601,43.75899452810141,1,11485087,1696,2010-10-06
289,4216,LAWRENCE AVE E AT SCARBOROUGH GOLF CLUB RD,-79.2158381225919,43.7618520399872,2,13448254,397,2023-06-27
290,4217,GREENBRAE CRCT AT GREENCEDAR CRCT & LAWRENCE AVE (PX 419),-79.2330769989999,43.758184004356636,2,13448786,419,2024-07-03
291,4218,BRIDGEPORT DR AT CHARLOTTETOWN BLVD & LAWRENCE AVE E,-79.1408215011165,43.7786459596684,2,13445741,1827,2022-04-19
292,4219,BLACKSTONE ST AT DUCKWORTH ST & LAWRENCE AVE (PX 2000),-79.50005199989114,43.70361399956875,2,13457834,2000,2020-03-10
293,4220,CROW TRL AT NEILSON RD (PX 1728),-79.22574499650167,43.81221899982482,2,13442276,1728,2024-05-14
294,4221,LIVONIA PL AT NEILSON RD & PURPLEDUSK TRL (PX 1778),-79.20629200469595,43.78554099866516,2,13445040,1778,2018-01-31
295,4222,HIGHWAY 401 S TCS AT LORD SEATON RD & YONGE ST (PX 1259),-79.4081850057908,43.75268799577758,2,13449973,1259,2023-11-23
296,4223,WILLIAM CARSON CRES AT YONGE ST (PX 508),-79.40744999748625,43.74730200105988,2,13450770,508,2010-04-12
297,4224,QUEENS QUAY AT YONGE ST (PX 1588),-79.37470900572836,43.64192799726824,2,13467923,1588,2009-04-22
298,4225,YONGE ST AT AYLMER AVE & BELMONT ST,-79.3889871333684,43.675588827225,2,13462557,42,2023-06-21
299,4226,HEATH ST W AT YONGE ST,-79.3949336648847,43.6901811050783,2,13459913,1291,2023-06-21
300,4227,EGLINTON AVE AT YONGE ST (PX 49),-79.39836600535115,43.70673099988518,2,13457078,49,2024-05-29
301,4228,LAWRENCE AVE AT YONGE ST (PX 55),-79.40219499417361,43.72510100030655,2,13454250,55,2022-02-02
302,4229,POYNTZ AVE AT YONGE ST (PX 945),-79.41055900356133,43.75994700025093,2,13448917,945,2023-11-23
303,4230,SHEPPARD AVE AT YONGE ST (PX 125),-79.41093699958492,43.76150800212222,2,13448689,125,2023-11-18
304,4231,ELMHURST AVE AT GREENFIELD AVE & YONGE ST (PX 1100),-79.41137799673335,43.7632620005318,2,13448470,1100,2023-11-23
305,4232,ELMWOOD AVE AT NORTH YORK BLVD & YONGE ST (PX 1099),-79.41224699879247,43.76668699880711,2,14067768,1099,2023-11-23
306,4233,BISHOP AVE AT HENDON AVE & YONGE ST (PX 1151),-79.41600100157565,43.781637001245855,2,13445900,1151,2023-11-23
307,4234,# 5765 YONGE ST AT YONGE ST,-79.4163258481868,43.7829156011873,2,13445726,,1998-03-30
308,4235,# 5785 YONGE ST AT YONGE ST,-79.4164759370033,43.78353445908,2,13445658,,1998-03-31
309,4236,STEELES AVE AT YONGE ST,-79.420060868408,43.7980294054522,2,13443870,131,2023-02-08
310,4237,DIXON RD AT RAMP HIGHWAY 401 E/B,-79.5677282344638,43.6922246354221,2,13459955,794,2016-12-13
311,4238,DIXON RD AT HIGHWAY 427 N/B OFF RAMP (PX 1250),-79.5994189958282,43.686558002075955,2,13461072,1250,2023-11-22
312,4239,ATTWELL DR AT DIXON RD & SKYWAY AVE (PX 953),-79.58682300507454,43.687948000948246,2,13460801,953,2023-11-22
313,4240,LAKE SHORE BLVD AT LOWER JARVIS ST (PX 210),-79.36985500053747,43.64563100390511,2,13467437,210,2022-12-03
314,4241,FRONT ST E AT LOWER JARVIS ST & JARVIS ST,-79.371427069783,43.6494371826294,2,13466793,2,2024-05-30
315,4242,JARVIS ST AT KING ST E (PX 3),-79.3719129962965,43.650463001136515,2,13466630,3,2022-12-03
316,4243,CHARLES ST E AT JARVIS ST & MOUNT PLEASANT RD (PX 13),-79.37990499437741,43.66997300005654,2,13463463,13,2022-12-10
317,4244,MOUNT PLEASANT RD AT ROXBOROUGH ST E,-79.3813162776506,43.6795640052323,2,13461821,,1998-01-07
318,4245,MOUNT PLEASANT RD AT SOUDAN AVE (PX 1009),-79.38929199495038,43.70608400340438,2,13457151,1009,2021-03-10
319,4246,BLYTHWOOD RD AT MOUNT PLEASANT RD (PX 140),-79.39415599761452,43.71788999597474,2,13455270,140,2022-03-22
320,4247,FRONT ST E AT LOWER SHERBOURNE ST & SHERBOURNE ST (PX 253),-79.36789199918884,43.650394002271334,2,13466633,253,2022-03-24
321,4248,LOWER SHERBOURNE ST AT THE ESPLANADE (PX 1441),-79.36730099861997,43.64904600301662,2,13466844,1441,2022-06-15
322,4249,ISABELLA ST AT SHERBOURNE ST (PX 1391),-79.37578999464739,43.66965599563646,2,13463512,1391,2012-08-29
323,4250,HOWARD ST AT SHERBOURNE ST (PX 1458),-79.37644900367373,43.671271998217186,2,13463233,1458,2020-02-11
324,4251,ELLESMERE RD AT MONDEO DR,-79.2877178807147,43.7642598617184,2,13974857,1607,2022-12-17
325,4252,ELLESMERE RD AT DUNDALK DR & WYE VALLEY RD,-79.2838373596628,43.7651682783491,2,13447955,2066,2022-12-17
326,4253,ELLESMERE RD AT MIDLAND AVE,-79.2711104383094,43.7679249528153,2,13447496,697,2023-05-10
327,4254,BELLAMY RD N AT ELLESMERE RD,-79.2417598100995,43.7743349378842,2,13446514,700,2022-12-17
328,4255,ELLESMERE RD AT MORRISH RD,-79.1734010037595,43.7901109744444,2,13444398,1614,2022-12-17
329,4256,ONTARIO ST AT WELLESLEY ST E (PX 1575),-79.3722080059897,43.667634002885976,2,13463868,1575,2022-04-07
330,4257,FRONT ST E AT PARLIAMENT ST (PX 244),-79.36273999654263,43.6515680014606,2,13466427,244,2022-03-24
331,4258,PARLIAMENT ST AT QUEEN ST E,-79.3644418308928,43.6556012260486,2,13465795,246,2022-03-24
332,4259,CARLTON ST AT PARLIAMENT ST (PX 250),-79.3679809972324,43.664284996094814,2,13464403,250,2024-06-19
333,4260,PARLIAMENT ST AT WINCHESTER ST,-79.368606406537,43.6658617967542,2,13464154,922,2023-07-25
334,4261,PROGRESS AVE AT RAMP HIGHWAY 401 E/B & SCAR TOWN CENTRE (PX 1526),-79.25917299631763,43.7784439993296,2,13446018,1526,2022-02-23
335,4262,CORPORATE DR AT PROGRESS AVE & SCARBOROUGH TOWN CENTRE (PX 1385),-79.25544500591525,43.778484995590645,2,13446002,1385,2024-04-21
336,4263,CIVIC CENTRE CRT AT THE WEST MALL (PX 1525),-79.56600100085744,43.6422479959746,2,13468202,1525,2020-11-04
337,4264,LANSCO RD AT WILLIAM KITCHEN RD,-79.28057300713006,43.77261954220526,1,20110483,2053,1998-12-08
338,4265,MONTANA AVE AT WILSON AVE,-79.5020162979821,43.7221959269966,2,13454832,,2006-11-01
339,4267,CHAMPLAIN BLVD AT WILSON AVE,-79.4445746983781,43.7351526419364,2,13452812,2598,2017-03-20
340,4268,BEVERLY HILLS DR AT WILSON AVE (PX 2238),-79.51684599757353,43.71909599601137,2,13455348,2238,2022-12-17
341,4269,JETHRO RD AT WILSON AVE (PX 1371),-79.51842900484614,43.71876100415256,2,13455405,1371,2022-12-17
342,4270,OLD YONGE ST AT YORK MILLS RD,-79.3996408385419,43.7447996277333,2,13451174,,2009-12-16
343,4271,HARRISON RD AT YORK MILLS RD,-79.3787570898388,43.7497440800436,2,13450372,1297,2022-12-17
344,4272,YORK MILLS RD AT SILVERDALE CRES & VALENTINE DR,-79.3413608727634,43.7570535951887,2,13449192,978,2022-12-17
345,4274,BAYVIEW AVE AT ROSEDALE VALLEY RD (PX 282),-79.36015239431131,43.670197700065955,2,13463374,282,2024-07-30
346,4275,BAYVIEW AVE AT SUTHERLAND DR,-79.3725037785834,43.6987309822295,2,13458292,,2022-10-18
347,4276,BAYVIEW AVE AT MILLWOOD RD (PX 171),-79.37461500321909,43.70426899642374,2,13457422,171,2021-10-06
348,4277,# 1929 BAYVIEW AVE AT BAYVIEW AVE,-79.3782040858843,43.7172553203776,2,13497408,,2019-12-19
349,4278,BAYVIEW AVE AT BLYTHWOOD RD & WELLNESS WAY (PX 200),-79.37893899505214,43.72097500424346,2,13454763,200,2022-02-24
350,4279,KEELE ST AT WHITBURN CRES (PX 1255),-79.48451455700696,43.73694834484891,2,13452617,1255,2022-01-27
351,4280,# 2365 BAYVIEW AVE AT CRESCENT SCHOOL (PX 1766),-79.38123999469623,43.73303999687261,1,443573,189,2011-05-19
352,4281,BAYVIEW AVE AT YORK MILLS RD,-79.3841557780935,43.7480593610023,2,13450611,644,2022-12-17
353,4282,BAYVIEW AVE AT SHEPPARD AVE (PX 648),-79.38805600119683,43.76658899560301,2,13447964,648,2024-06-13
354,4283,BAYVIEW AVE AT RUDDINGTON DR (PX 653),-79.39274499651245,43.78802300344713,2,13445078,653,2009-03-30
355,4284,BAYVIEW AVE AT CUMMER AVE (PX 651),-79.3935960040456,43.79229699991531,2,13444532,651,2023-05-16
356,4285,BAYVIEW AVE AT STEELES AVE E,-79.396318777519,43.8032584832404,2,13443242,652,2023-01-31
357,4286,BROWNS LINE AT LAKE SHORE BLVD (PX 242),-79.54283399598825,43.592295004015256,2,13470690,242,2021-12-14
358,4287,MORNINGSIDE AVE AT TEFFT RD (PX 1739),-79.18777800386793,43.772700996971885,2,13446607,1739,2023-12-10
359,4288,ELLESMERE RD AT MORNINGSIDE AVE,-79.1933423090675,43.7853443362569,2,13445039,719,2023-12-10
360,4289,MORNINGSIDE AVE AT OLD FINCH AVE & FINCH AVE (PX 1787),-79.2150760056783,43.81876800189252,2,13441963,1787,2023-12-10
361,4290,MANHATTAN DR AT WARDEN AVE (PX 914),-79.297389997306,43.751960001227324,2,13449852,914,2022-02-16
362,4291,CAMBRIDGE AVE AT PRETORIA AVE,-79.3596508236149,43.6785691970045,2,13461946,,2002-08-13
363,4292,BROADVIEW AVE AT DANFORTH AVE (PX 294),-79.35887199753071,43.67620199882528,2,13462375,294,2022-06-25
364,4293,BROADVIEW AVE AT HILLSIDE DR,-79.3562974762663,43.685979166246,2,13460586,1812,2022-10-19
365,4294,MCLEVIN AVE AT SEWELLS RD (PX 1700),-79.21393199706885,43.81054799787162,2,13442384,1700,2022-02-26
366,4295,HIGHWAY 401 AT MARTIN GROVE RD,-79.569605,43.691075,1,908944,,1998-04-15
367,4296,MARTIN GROVE RD AT NOTTINGHILL GT & WINTERTON DR (PX 1785),-79.56224700304583,43.67242199701656,2,13463462,1785,2023-11-29
368,4297,MARTIN GROVE RD AT REDGRAVE AVE & THE WESTWAY (PX 787),-79.56716299871547,43.68333600328396,2,13461594,787,2023-11-29
369,4298,MARTIN GROVE RD AT SILVERSTONE DR (PX 1519),-79.59859799418315,43.75090099921571,2,13450610,1519,2023-11-29
370,4299,CONSUMERS RD AT PARKWAY PL & 90M S OF YORKLAND (PX 1280),-79.3308999987993,43.770509997729135,2,30096273,1280,2018-06-14
371,4300,BOOTH AVE AT LANEWAY N OF LAKE SHORE BLVD,-79.3415970265086,43.6554705969521,2,14037370,,1998-01-29
372,4301,LN N OF LAKE SHORE BLVD AT LOGAN AVE,-79.3403183175689,43.655277341166,2,14037330,,2002-02-04
373,4302,CARLAW AVE AT LANEWAY 75M N OF LAKE SHORE BLVD E,-79.3378994967678,43.6558104173529,2,14037395,,2017-07-10
374,4303,LAIRD DR AT VANDERHOOF AVE,-79.3640726334774,43.7118031059411,2,13456193,,2019-03-20
375,4304,DANFORTH AVE AT PAPE AVE (PX 345),-79.34484200427933,43.67895100120976,2,13461839,345,2022-06-25
376,4305,GATEFORTH DR AT SHEPPARD AVE E,-79.2303218265812,43.7955947338748,2,13443821,1789,2024-05-14
377,4306,GRAND MARSHALL DR AT SHEPPARD AVE E & WATER TOWER GATE,-79.1948801891003,43.8030776145856,2,13442992,1786,2023-04-01
378,4307,SHEPPARD AVE E AT VANDORF ST,-79.1557059362531,43.8030822419913,2,13442935,,2013-10-07
379,4308,NEILSON RD AT SHEPPARD AVE E,-79.2176658636869,43.7981223981034,2,13443509,1222,2023-04-01
380,4309,DEAN PARK RD AT ROUGE RIVER DR & SHEPPARD AVE E,-79.1803937398163,43.8062880260528,2,13442679,1989,2023-04-01
381,4310,SHEPPARD AVE E AT BRIAN DR & CONSUMERS RD (PX 906),-79.331235997518,43.775099000744305,2,13446581,906,2019-11-26
382,4311,SHAUGHNESSY BLVD AT SHEPPARD AVE E (PX 745),-79.35332299636715,43.77372899757913,2,13446814,745,2020-10-27
383,4312,ARROW RD AT SHEPPARD AVE (PX 861),-79.52932700612678,43.73569600038876,2,13452894,861,2024-05-30
384,4314,BRENTWOOD AVE AT EASTON RD & SHEPPARD AVE (PX 1662),-79.42573699383934,43.75821800287488,2,13449194,1662,2007-06-20
385,4315,DONLANDS AVE AT SAMMON AVE (PX 659),-79.33952699460751,43.685841996556825,2,13460561,659,2022-02-26
386,4316,COSBURN AVE AT DONLANDS AVE (PX 668),-79.34169000103388,43.691171999620934,2,13459601,668,2022-02-26
387,4317,ALBION RD AT KIPLING AVE (PX 734),-79.58040200283904,43.73972399694324,2,13452362,734,2022-02-12
388,4318,KIPLING AVE AT RACINE RD,-79.5687059613031,43.715887920868,2,13455971,,2023-09-21
389,4319,KIPLING AVE AT TORLAKE CRES (PX 946),-79.52255200420663,43.61154199849345,2,13470148,946,2022-02-08
390,4320,KIPLING AVE AT THE QUEENSWAY (PX 568),-79.52674100528566,43.62091799568274,2,13469800,568,2022-02-12
391,4321,KIPLING AVE AT OLIVEWOOD RD (PX 1323),-79.53273999827238,43.63552699739315,2,13468871,1323,2022-02-08
392,4322,BLOOR ST AT KIPLING AVE (PX 1321),-79.53536000224089,43.641794003761014,2,13468211,1321,2022-02-09
393,4323,KIPLING AVE AT RATHBURN RD (PX 727),-79.54322500156832,43.659858003082654,2,13465491,727,2022-02-12
394,4324,KIPLING AVE AT PRINCESS MARGARET BLVD (PX 728),-79.54775000146422,43.67008100247961,2,13463854,728,2022-02-09
395,4325,KIPLING AVE AT WIDDICOMBE HILL BLVD (PX 1359),-79.55171199687686,43.6789370037179,2,13462349,1359,2022-02-09
396,4326,KIPLING AVE AT THE WESTWAY (PX 730),-79.55470300276434,43.68562499855698,2,13461140,730,2022-02-12
397,4327,KIPLING AVE AT STEVENSON RD,-79.582711625065,43.7444973049469,2,13451617,,2023-10-12
398,4328,LESLIE ST AT MOSLEY ST,-79.329036096133,43.6605472910108,2,13464921,,2013-05-21
399,4329,COLDWATER RD AT FARMSTEAD RD & LESLIE ST (PX 2112),-79.36040799649247,43.75484700380527,2,13449536,2112,2018-10-25
400,4331,HIGHWAY 401 S TCS AT LESLIE ST & LESMILL RD (PX 754),-79.36191900105972,43.76374300302477,2,13448296,754,2020-02-13
401,4332,LESLIE ST AT TANGLE BRIARWAY & VAN HORNE AVE (PX 1012),-79.36656099736732,43.78373899747427,2,13445549,1012,2021-12-14
402,4333,CASTLEBURY CR AT CLANSMAN BLVD & LESLIE ST (PX 1050),-79.36952000564355,43.7964909975643,2,13443979,1050,2009-12-17
403,4334,HIGHWAY 401 E/B OFF/ON RAMP AT MEADOWVALE RD (PX 1695),-79.1657470011824,43.798318000564265,2,13502488,1695,2022-02-15
404,4335,MEADOWVALE RD AT SHEPPARD AVE E,-79.1708114233792,43.808376222677,2,13442521,1220,2023-04-01
405,4336,MEADOWVALE RD AT ZOO RD & NORTH ACCESS (PX 1798),-79.17745500188252,43.82290699884909,2,13441775,1798,2022-02-15
406,4337,DON MILLS RD AT OCONNOR DR,-79.3396489715873,43.6955742158172,2,13458761,444,2024-06-04
407,4339,DON MILLS RD AT EGLINTON AVE E,-79.3388738773367,43.7205008067867,2,13454752,454,2024-03-07
408,4340,CHIPPING RD AT DON MILLS RD,-79.3454453550639,43.744735602096,2,13451065,1045,2023-02-28
409,4342,DON MILLS RD AT MALLARD RD,-79.3463523490659,43.7482141355642,2,13450514,1044,2023-02-28
410,4343,DON MILLS RD AT YORK MILLS RD,-79.3470452114874,43.7558117619183,2,13449368,626,2023-02-28
411,4344,DON MILLS RD AT SHEPPARD AVE E,-79.3470409706647,43.7751071493231,2,13446608,627,2023-02-28
412,4345,CLIFFWOOD RD N AT DON MILLS RD,-79.3568524164368,43.8070296297547,2,13442848,1107,2023-03-25
413,4346,GREENWOOD AVE AT SAMMON AVE (PX 658),-79.33466800143316,43.68688400277677,2,13460348,658,2020-10-01
414,4347,MCNICOLL AVE AT MIDDLEFIELD RD (PX 1582),-79.2620949976793,43.8201199964002,2,13441926,1582,2024-06-18
415,4348,COXWELL AVE AT FAIRFORD AVE & GERRARD ST E (PX 367),-79.320300000353,43.67533700431672,2,13462427,367,2023-11-18
416,4349,COXWELL AVE AT MORTIMER AVE (PX 661),-79.32657400194266,43.69058699836878,2,13459689,661,2022-04-20
